roll_number,original_filename,original_path,rejected_path,rejection_reason,face_count,detection_confidence,face_width,face_height,blur_score,brightness_score
22102003,22102003_face_208.jpg,dataset/raw/uncovered/22102003/22102003_face_208.jpg,dataset/rejected/22102003/22102003_face_208.jpg,no_face_detected,0,,,,,
22102003,22102003_face_209.jpg,dataset/raw/uncovered/22102003/22102003_face_209.jpg,dataset/rejected/22102003/22102003_face_209.jpg,no_face_detected,0,,,,,
22102003,22102003_face_210.jpg,dataset/raw/uncovered/22102003/22102003_face_210.jpg,dataset/rejected/22102003/22102003_face_210.jpg,no_face_detected,0,,,,,
22102003,22102003_face_211.jpg,dataset/raw/uncovered/22102003/22102003_face_211.jpg,dataset/rejected/22102003/22102003_face_211.jpg,no_face_detected,0,,,,,
22102003,22102003_face_212.jpg,dataset/raw/uncovered/22102003/22102003_face_212.jpg,dataset/rejected/22102003/22102003_face_212.jpg,no_face_detected,0,,,,,
22102003,22102003_face_213.jpg,dataset/raw/uncovered/22102003/22102003_face_213.jpg,dataset/rejected/22102003/22102003_face_213.jpg,no_face_detected,0,,,,,
22102003,22102003_face_214.jpg,dataset/raw/uncovered/22102003/22102003_face_214.jpg,dataset/rejected/22102003/22102003_face_214.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_216.jpg,dataset/raw/uncovered/22102003/22102003_face_216.jpg,dataset/rejected/22102003/22102003_face_216.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_217.jpg,dataset/raw/uncovered/22102003/22102003_face_217.jpg,dataset/rejected/22102003/22102003_face_217.jpg,no_face_detected,0,,,,,
22102003,22102003_face_218.jpg,dataset/raw/uncovered/22102003/22102003_face_218.jpg,dataset/rejected/22102003/22102003_face_218.jpg,no_face_detected,0,,,,,
22102003,22102003_face_219.jpg,dataset/raw/uncovered/22102003/22102003_face_219.jpg,dataset/rejected/22102003/22102003_face_219.jpg,no_face_detected,0,,,,,
22102003,22102003_face_220.jpg,dataset/raw/uncovered/22102003/22102003_face_220.jpg,dataset/rejected/22102003/22102003_face_220.jpg,no_face_detected,0,,,,,
22102003,22102003_face_221.jpg,dataset/raw/uncovered/22102003/22102003_face_221.jpg,dataset/rejected/22102003/22102003_face_221.jpg,no_face_detected,0,,,,,
22102003,22102003_face_222.jpg,dataset/raw/uncovered/22102003/22102003_face_222.jpg,dataset/rejected/22102003/22102003_face_222.jpg,no_face_detected,0,,,,,
22102003,22102003_face_223.jpg,dataset/raw/uncovered/22102003/22102003_face_223.jpg,dataset/rejected/22102003/22102003_face_223.jpg,no_face_detected,0,,,,,
22102003,22102003_face_224.jpg,dataset/raw/uncovered/22102003/22102003_face_224.jpg,dataset/rejected/22102003/22102003_face_224.jpg,no_face_detected,0,,,,,
22102003,22102003_face_225.jpg,dataset/raw/uncovered/22102003/22102003_face_225.jpg,dataset/rejected/22102003/22102003_face_225.jpg,no_face_detected,0,,,,,
22102003,22102003_face_226.jpg,dataset/raw/uncovered/22102003/22102003_face_226.jpg,dataset/rejected/22102003/22102003_face_226.jpg,no_face_detected,0,,,,,
22102003,22102003_face_227.jpg,dataset/raw/uncovered/22102003/22102003_face_227.jpg,dataset/rejected/22102003/22102003_face_227.jpg,no_face_detected,0,,,,,
22102003,22102003_face_228.jpg,dataset/raw/uncovered/22102003/22102003_face_228.jpg,dataset/rejected/22102003/22102003_face_228.jpg,no_face_detected,0,,,,,
22102003,22102003_face_229.jpg,dataset/raw/uncovered/22102003/22102003_face_229.jpg,dataset/rejected/22102003/22102003_face_229.jpg,no_face_detected,0,,,,,
22102003,22102003_face_232.jpg,dataset/raw/uncovered/22102003/22102003_face_232.jpg,dataset/rejected/22102003/22102003_face_232.jpg,no_face_detected,0,,,,,
22102003,22102003_face_233.jpg,dataset/raw/uncovered/22102003/22102003_face_233.jpg,dataset/rejected/22102003/22102003_face_233.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_234.jpg,dataset/raw/uncovered/22102003/22102003_face_234.jpg,dataset/rejected/22102003/22102003_face_234.jpg,no_face_detected,0,,,,,
22102003,22102003_face_235.jpg,dataset/raw/uncovered/22102003/22102003_face_235.jpg,dataset/rejected/22102003/22102003_face_235.jpg,no_face_detected,0,,,,,
22102003,22102003_face_236.jpg,dataset/raw/uncovered/22102003/22102003_face_236.jpg,dataset/rejected/22102003/22102003_face_236.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_238.jpg,dataset/raw/uncovered/22102003/22102003_face_238.jpg,dataset/rejected/22102003/22102003_face_238.jpg,no_face_detected,0,,,,,
22102003,22102003_face_242.jpg,dataset/raw/uncovered/22102003/22102003_face_242.jpg,dataset/rejected/22102003/22102003_face_242.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_253.jpg,dataset/raw/uncovered/22102003/22102003_face_253.jpg,dataset/rejected/22102003/22102003_face_253.jpg,no_face_detected,0,,,,,
22102003,22102003_face_255.jpg,dataset/raw/uncovered/22102003/22102003_face_255.jpg,dataset/rejected/22102003/22102003_face_255.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_261.jpg,dataset/raw/uncovered/22102003/22102003_face_261.jpg,dataset/rejected/22102003/22102003_face_261.jpg,no_face_detected,0,,,,,
22102003,22102003_face_262.jpg,dataset/raw/uncovered/22102003/22102003_face_262.jpg,dataset/rejected/22102003/22102003_face_262.jpg,no_face_detected,0,,,,,
22102003,22102003_face_265.jpg,dataset/raw/uncovered/22102003/22102003_face_265.jpg,dataset/rejected/22102003/22102003_face_265.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_266.jpg,dataset/raw/uncovered/22102003/22102003_face_266.jpg,dataset/rejected/22102003/22102003_face_266.jpg,no_face_detected,0,,,,,
22102003,22102003_face_267.jpg,dataset/raw/uncovered/22102003/22102003_face_267.jpg,dataset/rejected/22102003/22102003_face_267.jpg,no_face_detected,0,,,,,
22102003,22102003_face_268.jpg,dataset/raw/uncovered/22102003/22102003_face_268.jpg,dataset/rejected/22102003/22102003_face_268.jpg,no_face_detected,0,,,,,
22102003,22102003_face_272.jpg,dataset/raw/uncovered/22102003/22102003_face_272.jpg,dataset/rejected/22102003/22102003_face_272.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_276.jpg,dataset/raw/uncovered/22102003/22102003_face_276.jpg,dataset/rejected/22102003/22102003_face_276.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_277.jpg,dataset/raw/uncovered/22102003/22102003_face_277.jpg,dataset/rejected/22102003/22102003_face_277.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_298.jpg,dataset/raw/uncovered/22102003/22102003_face_298.jpg,dataset/rejected/22102003/22102003_face_298.jpg,detection_confidence_below_threshold,1,,,,,
22102003,22102003_face_330.jpg,dataset/raw/uncovered/22102003/22102003_face_330.jpg,dataset/rejected/22102003/22102003_face_330.jpg,no_face_detected,0,,,,,
22102003,22102003_face_332.jpg,dataset/raw/uncovered/22102003/22102003_face_332.jpg,dataset/rejected/22102003/22102003_face_332.jpg,no_face_detected,0,,,,,
22102004,22102004_face_050.jpg,dataset/raw/uncovered/22102004/22102004_face_050.jpg,dataset/rejected/22102004/22102004_face_050.jpg,no_face_detected,0,,,,,
22102004,22102004_face_051.jpg,dataset/raw/uncovered/22102004/22102004_face_051.jpg,dataset/rejected/22102004/22102004_face_051.jpg,no_face_detected,0,,,,,
22102004,22102004_face_057.jpg,dataset/raw/uncovered/22102004/22102004_face_057.jpg,dataset/rejected/22102004/22102004_face_057.jpg,detection_confidence_below_threshold,1,,,,,
22102004,22102004_face_064.jpg,dataset/raw/uncovered/22102004/22102004_face_064.jpg,dataset/rejected/22102004/22102004_face_064.jpg,no_face_detected,0,,,,,
22102005,22102005_face_008.jpg,dataset/raw/uncovered/22102005/22102005_face_008.jpg,dataset/rejected/22102005/22102005_face_008.jpg,detection_confidence_below_threshold,1,,,,,
22102005,22102005_face_030.jpg,dataset/raw/uncovered/22102005/22102005_face_030.jpg,dataset/rejected/22102005/22102005_face_030.jpg,detection_confidence_below_threshold,1,,,,,
22102005,22102005_face_043.jpg,dataset/raw/uncovered/22102005/22102005_face_043.jpg,dataset/rejected/22102005/22102005_face_043.jpg,no_face_detected,0,,,,,
